信息_链接,岗位名称,薪水,技能关键词,标签,工作经验,学历要求,工作地点,公司名称,公司信息,公司标签,其它信息,最低薪资,最高薪资,薪资单位,年薪月数,平均月薪,公司类型,公司规模,所属行业,城市,区域
http://www.zhaopin.com/jobdetail/CC385622410J40749583206.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,python开发工程师,1.1-1.5万,Shell PyQt Oracle 数据分析,Shell,3-5年,大专,青岛·崂山·中韩,深圳市法本信息技术股份有限公司,上市公司 1000-9999人 软件/IT服务,苏玲·招聘主管,12小时内回复可能性大,11000.0,15000.0,万,12.0,13000.0,上市公司,1000-9999人,软件/IT服务,青岛,崂山
http://www.zhaopin.com/jobdetail/CC844712680J40906802608.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,Python 后端工程师（云原生微服务方向）,1-1.5万,Python,Python,1-3年,本科,青岛·城阳·城阳街道,威海天航信息技术有限公司,民营 20-99人 软件/IT服务,王海舰·行政,刚刚活跃,10000.0,15000.0,万,12.0,12500.0,民营,20-99人,软件/IT服务,青岛,城阳
http://www.zhaopin.com/jobdetail/CC429451020J40697088811.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,python后端开发工程师,6000-10000元,Python,Python,1-3年,本科,青岛·黄岛·长江路,青岛地球软件技术有限公司,民营 100-299人 软件/IT服务,任女士·人力资源部主任,昨日活跃,6000.0,10000.0,元,12.0,8000.0,民营,100-299人,软件/IT服务,青岛,黄岛
http://www.zhaopin.com/jobdetail/CCL1500686120J40758682714.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,python软件工程师,8000-15000元,C++ Django MySQL,C++,经验不限,本科,青岛·崂山·中韩,青岛谋远科技有限公司,民营 20-99人 软件/IT服务,孙烁·人事经理,,8000.0,15000.0,元,12.0,11500.0,民营,20-99人,软件/IT服务,青岛,崂山
http://www.zhaopin.com/jobdetail/CC492667920J40582369211.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,python后端开发工程师,7000-11000元,Java Oracle MySQL SQLServer,Java,3-5年,大专,青岛·崂山·金家岭,济南凡诚信息技术有限公司,民营 20-99人 软件/IT服务,周女士·HR,,7000.0,11000.0,元,12.0,9000.0,民营,20-99人,软件/IT服务,青岛,崂山
http://www.zhaopin.com/jobdetail/CC281742510J40846847814.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,数据工程师,1.2-2万,数据治理 数据架构 数据库开发 Sql Java Python Hadoop Spark Flink,数据治理,3-5年,本科,青岛·城阳·流亭,青岛双鲸药业股份有限公司,股份制企业 500-999人 生物/制药,刘女士·招聘经理,12分钟前回复,12000.0,20000.0,万,12.0,16000.0,股份制,500-999人,生物/制药,青岛,城阳
http://www.zhaopin.com/jobdetail/CC635829180J40864965005.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,系统开发工程师（IMT助理工程师）,7000-9000元,MySQL SQLServer Sql Python,MySQL,1-3年,本科,青岛·黄岛·红石崖,中南国际科技发展(深圳)有限公司,民营 1000-9999人 人力资源,陆女士·招聘专员,6小时内回复可能性大,7000.0,9000.0,元,12.0,8000.0,民营,人力资源,,青岛,黄岛
http://www.zhaopin.com/jobdetail/CCL1524288370J40817394816.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,数据开发工程师,1.2-1.4万,数据仓库 ETL Sql Python Shell 数据模型开发 数据查询性能优化 数据分析支持,数据仓库,1年以下,大专,青岛·李沧·李村,大连高名兴隆科技有限公司,20-99人 软件/IT服务,王海英·人事经理,15分钟内回复可能性大,12000.0,14000.0,万,12.0,13000.0,,20-99人,软件/IT服务,青岛,李沧
http://www.zhaopin.com/jobdetail/CC475976930J40935373508.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,数字化应用工程师,8000-15000元,Python C++ C语言 Java 爬虫开发 数据挖掘 流程自动化 多线程,Python,1-3年,本科,青岛·李沧·李村,青岛莱铂进出口有限公司,民营 300-499人 互联网电商,丁女士·人事经理,44分钟前回复,8000.0,15000.0,元,12.0,11500.0,民营,300-499人,互联网电商,青岛,李沧
http://www.zhaopin.com/jobdetail/CC200824010J40915755208.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,大数据开发工程师,1-1.3万,Spark Hadoop,Spark,1-3年,本科,青岛·市南·金门路,青岛格兰德信用管理咨询有限公司,合资 100-299人 云计算,李女士·HRD,高回复率,10000.0,13000.0,万,12.0,11500.0,合资,100-299人,云计算,青岛,市南
http://www.zhaopin.com/jobdetail/CC603465980J40677190509.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,数据开发工程师（银行项目+稳定）,1.2-1.6万,Python Sql ETL CLICKHOUSE MPP,Python,5-10年,本科,青岛·崂山·中韩,深圳市睿服科技有限公司,股份制企业 1000-9999人 软件/IT服务,杨女士·招聘,今日回复3次,12000.0,16000.0,万,12.0,14000.0,股份制,1000-9999人,软件/IT服务,青岛,崂山
http://www.zhaopin.com/jobdetail/CC120530320J40946663402.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,数据开发工程师 (Apache Doris方向),1-1.5万·13薪,数据建模 Sql Python APACHE DORIS 数仓理论,数据建模,5-10年,本科,青岛·市南·香港中路,海程邦达,上市公司 1000-9999人 货运物流,闫佳琪·HR,昨日活跃,10000.0,15000.0,万,13.0,12500.0,上市公司,1000-9999人,货运物流,青岛,市南
http://www.zhaopin.com/jobdetail/CC315847110J40847878407.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,大模型应用开发工程师,1.8-2.8万,Java Python Tornado MySQL Oracle NLP 大模型,Java,5-10年,本科,青岛·崂山·中韩,京北方,民营 10000人以上 软件/IT服务,张立娟·招聘主管,昨日活跃,18000.0,28000.0,万,12.0,23000.0,民营,10000人以上,软件/IT服务,青岛,崂山
http://www.zhaopin.com/jobdetail/CC603465980J40781411009.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,数据开发工程师，银行双休稳定,1.2-1.5万,ETL Sql Python Flask Django FASTAPI,ETL,3-5年,本科,青岛·崂山·中韩,深圳市睿服科技有限公司,股份制企业 1000-9999人 软件/IT服务,王女士·hr,10分钟内回复可能性大,12000.0,15000.0,万,12.0,13500.0,股份制,1000-9999人,软件/IT服务,青岛,崂山
http://www.zhaopin.com/jobdetail/CCL1309975150J40823464707.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,脑电软件开发工程师（QEEG/脑机接口方向）,1-2万,Python C++,Python,经验不限,硕士,青岛·市南·金门路,青岛逸凡诺脑科技发展有限公司,股份制企业 20-99人 技术服务,刘吉涛·经理,今日活跃,10000.0,20000.0,万,12.0,15000.0,股份制,20-99人,技术服务,青岛,市南
http://www.zhaopin.com/jobdetail/CC635829180J40859443805.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,Python开发,8000-12000元,,,1-3年,本科,青岛·黄岛·红石崖,中南国际科技发展(深圳)有限公司,民营 1000-9999人 人力资源,李素珍·人事经理,3小时内回复可能性大,8000.0,12000.0,元,12.0,10000.0,民营,人力资源,,青岛,黄岛
http://www.zhaopin.com/jobdetail/CCL1477389290J40860960013.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,AI应用工程师 - 智能体方向,9000-18000元·13薪,Java Sql C++ PyQt,Java,3-5年,本科,青岛·市南·湛山,青岛智远环球供应链管理有限公司,民营 100-299人 货运物流,刘女士·人事经理,10分钟内回复可能性大,9000.0,18000.0,元,13.0,13500.0,民营,100-299人,货运物流,青岛,市南
http://www.zhaopin.com/jobdetail/CC175060010J41001909304.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,AI后端开发工程师((J10623),1-1.5万,JavaScript PHP Java MySQL PostgreSQL Redis,JavaScript,3-5年,本科,青岛·市北·辽源路,深度传媒集团有限公司,民营 500-999人 广告/公关/营销,李钰·招聘专员,高回复率,10000.0,15000.0,万,12.0,12500.0,民营,500-999人,广告/公关/营销,青岛,市北
http://www.zhaopin.com/jobdetail/CC295077310J40854372705.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,计算机开发工程师,7000-14000元,JavaScript,JavaScript,经验不限,本科,青岛·城阳·城阳街道,青岛运城制版有限公司,合资 100-299人 家具/家居/办公制造,高女士·人力资源经理,昨日活跃,7000.0,14000.0,元,12.0,10500.0,合资,100-299人,家具/家居/办公制造,青岛,城阳
http://www.zhaopin.com/jobdetail/CCL1477389290J40474899213.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,资深后端开发工程师（物流行业优先）,9000-15000元·13薪,Java Python J2EE Redis Oracle,Java,5-10年,大专,青岛·市南·湛山,青岛智远环球供应链管理有限公司,民营 100-299人 货运物流,刘女士·人事经理,10分钟内回复可能性大,9000.0,15000.0,元,13.0,12000.0,民营,100-299人,货运物流,青岛,市南
http://www.zhaopin.com/jobdetail/CCL1470751840J40862115815.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,后端开发工程师（双休五险一金）,1.2-1.8万,Django JavaScript,Django,3-5年,本科,青岛·市北·合肥路,青岛来个苹果科技有限公司,民营 20-99人 互联网生活服务(O2O),王先生·总经理,12小时内回复可能性大,12000.0,18000.0,万,12.0,15000.0,民营,20-99人,互联网生活服务(O2O),青岛,市北
http://www.zhaopin.com/jobdetail/CC149387510J40833543011.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,设备软件开发工程师,6000-12000元,,,经验不限,本科,青岛·城阳·棘洪滩,青岛高科技工业园海博生物技术有限公司,民营 100-299人 生物/制药,李女士·人事经理,10分钟内回复可能性大,6000.0,12000.0,元,12.0,9000.0,民营,100-299人,生物/制药,青岛,城阳
http://www.zhaopin.com/jobdetail/CCL1242873720J40818967409.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,大数据管理平台开发工程师,1-1.5万,Java,Java,5-10年,本科,青岛·黄岛·薛家岛,青岛思锐卓远信息技术有限公司,民营 100-299人 产业互联网平台,周女士·HRM,12小时内回复可能性大,10000.0,15000.0,万,12.0,12500.0,民营,100-299人,产业互联网平台,青岛,黄岛
http://www.zhaopin.com/jobdetail/CC468849380J40716744501.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,Python程序员,1.3-2万,Shell,Shell,5-10年,硕士,青岛·崂山·中韩,青岛博弈资产管理有限公司,民营 20-99人 证券/期货,孔潇·人事经理,,13000.0,20000.0,万,12.0,16500.0,民营,20-99人,证券/期货,青岛,崂山
http://www.zhaopin.com/jobdetail/CC560469780J40827537605.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,agent应用开发工程师,1.3-2.5万,Python LANGCHAIN AGENTSCOPE,Python,1-3年,本科,青岛·城阳·棘洪滩,华晟(青岛)智能装备科技有限公司,股份制企业 500-999人 工业自动化/机器人,李瑶·人力资源,今日活跃,13000.0,25000.0,万,12.0,19000.0,股份制,工业自动化/机器人,,青岛,城阳
http://www.zhaopin.com/jobdetail/CC466908380J40866797212.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,初级数据开发工程师,4000-7000元,数据治理 数据架构 数据仓库 Java,数据治理,经验不限,本科,青岛·市南·金门路,青岛利诚达软件科技有限公司,20人以下 互联网电商,辛明·人事经理,今日回复3次,4000.0,7000.0,元,12.0,5500.0,,20人以下,互联网电商,青岛,市南
http://www.zhaopin.com/jobdetail/CC844712680J40906802908.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,Python后端架构师 / 技术负责人,1-2万,Python,Python,5-10年,本科,青岛·城阳·城阳街道,威海天航信息技术有限公司,民营 20-99人 软件/IT服务,王海舰·行政,刚刚活跃,10000.0,20000.0,万,12.0,15000.0,民营,20-99人,软件/IT服务,青岛,城阳
http://www.zhaopin.com/jobdetail/CC217784310J40385971508.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,数据模拟工程师,8000-16000元,仿真建模 UNISIM 力控工控 油气储运 流体仿真 仿真技术支持 仿真项目实施,仿真建模,经验不限,本科,青岛·黄岛·长江路,青岛石大石仪科技有限责任公司,其它 100-299人 教育科技/教育软件,陈先生·人事经理,,8000.0,16000.0,元,12.0,12000.0,其它,100-299人,教育科技/教育软件,青岛,黄岛
http://www.zhaopin.com/jobdetail/CCL1500686120J40737646614.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,Python程序员,8000-15000元,C++ MySQL Redis Python,C++,1-3年,本科,青岛·崂山·中韩,青岛谋远科技有限公司,民营 20-99人 软件/IT服务,孙烁·人事经理,,8000.0,15000.0,元,12.0,11500.0,民营,20-99人,软件/IT服务,青岛,崂山
http://www.zhaopin.com/jobdetail/CCL1491563040J40707632111.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,数据开发工程师,7000-12000元·13薪,Sql Python 数据挖掘 数据治理 数据仓库 Hadoop Spark Flink,Sql,经验不限,本科,青岛·李沧·九水,青岛千觉酒店管理有限公司,民营 20人以下 酒店/民宿,黄天明·人事主管,,7000.0,12000.0,元,13.0,9500.0,民营,20人以下,酒店/民宿,青岛,李沧
http://www.zhaopin.com/jobdetail/CC635829180J40859429605.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,系统开发,7000-9000元·13薪,Sql Python,Sql,1-3年,本科,青岛·黄岛·红石崖,中南国际科技发展(深圳)有限公司,民营 300-499人 人力资源,沈女士·招聘主管,6小时内回复可能性大,7000.0,9000.0,元,13.0,8000.0,民营,人力资源,,青岛,黄岛
http://www.zhaopin.com/jobdetail/CC000544460J40776980216.htm?refcode=4019&srccode=401903&preactionid=051252f9-2bda-4113-a404-700d7e05aefd,数据开发-急急急招！,1.3-1.4万,Spark Kafka,Spark,3-5年,本科,青岛·崂山·中韩,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,胡源翠·招聘经理,3小时内回复可能性大,13000.0,14000.0,万,12.0,13500.0,上市公司,10000人以上,软件/IT服务,青岛,崂山
http://www.zhaopin.com/jobdetail/CCL1523896180J40935290208.htm?refcode=4019&srccode=401903&preactionid=6f821580-f474-4860-beec-909fb8e78b4c,Python工程师(线上兼职),2000-4000元,Java Python MATLAB Django MySQL 深度学习 机器学习 计算机视觉,Java,经验不限,本科,杭州·余杭·余杭街道,河南九页科技有限公司,民营 20-99人 软件/IT服务,顾先生·人事经理,高回复率,2000.0,4000.0,元,12.0,3000.0,民营,20-99人,软件/IT服务,杭州,余杭
http://www.zhaopin.com/jobdetail/CC000544460J40800436316.htm?refcode=4019&srccode=401903&preactionid=6f821580-f474-4860-beec-909fb8e78b4c,AI python工程师 双休 大厂,8000-13000元,Python LLM AGENT,Python,1-3年,本科,杭州·滨江·长河,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,陈小微·招聘顾问,12小时内回复可能性大,8000.0,13000.0,元,12.0,10500.0,上市公司,10000人以上,软件/IT服务,杭州,滨江
http://www.zhaopin.com/jobdetail/CCL1480117890J40856106405.htm?refcode=4019&srccode=401903&preactionid=6f821580-f474-4860-beec-909fb8e78b4c,python后端开发工程师,1.5-3万·14薪,Java C++,Java,经验不限,本科,杭州·滨江·长河,外企德科数字技术有限公司,合资 10000人以上 软件/IT服务,王昭云·人事经理,高回复率,15000.0,30000.0,万,14.0,22500.0,合资,10000人以上,软件/IT服务,杭州,滨江
http://www.zhaopin.com/jobdetail/CCL1227202590J40498555702.htm?refcode=4019&srccode=401903&preactionid=6f821580-f474-4860-beec-909fb8e78b4c,资深Python开发工程师,1.8-3万,MySQL Redis Flask Django Python CloudStack AI,MySQL,5-10年,本科,杭州·西湖·三墩,云途(杭州)智能科技有限公司,民营 20-99人 云计算,陈女士·HR,30分钟内回复可能性大,18000.0,30000.0,万,12.0,24000.0,民营,20-99人,云计算,杭州,西湖
http://www.zhaopin.com/jobdetail/CC000544460J40816997016.htm?refcode=4019&srccode=401903&preactionid=6f821580-f474-4860-beec-909fb8e78b4c,python自动化测试工程师-线上面试-杭州,8000-10000元,Python Linux 接口自动化测试 移动端自动化测试 服务端测试 Selenium,Python,1-3年,本科,杭州·滨江·长河,软通动力信息技术(集团)股份有限公司,上市公司 10000人以上 软件/IT服务,孙悦·HR,3小时内回复可能性大,8000.0,10000.0,元,12.0,9000.0,上市公司,10000人以上,软件/IT服务,杭州,滨江
http://www.zhaopin.com/jobdetail/CCL1480117890J40861255805.htm?refcode=4019&srccode=401903&preactionid=6f821580-f474-4860-beec-909fb8e78b4c,C/C++/Python/JS/C#/JAVA软件开发工程师,1.5-2.6万,Java C语言 Python,Java,1-3年,本科,杭州·滨江·长河,外企德科数字技术有限公司,合资 10000人以上 软件/IT服务,牛女士·招聘专员,6小时内回复可能性大,15000.0,26000.0,万,12.0,20500.0,合资,10000人以上,软件/IT服务,杭州,滨江
